id,prod,age,Sum Assured,Term,Term_if,Premium,sex
60709,4,43,970000,396,72,1338.7,0
60710,4,43,770000,432,108,924.35,0
60711,4,39,1050000,408,36,1382.39,0
60712,4,34,1040000,504,72,645.37,1
60713,4,39,1150000,396,24,1090.38,1
60714,4,42,1160000,348,12,1942.58,0
60715,4,34,1090000,468,36,1146.02,0
60716,4,47,780000,372,96,817.61,1
60717,4,53,1210000,276,72,1906.97,1
60718,4,38,740000,468,84,778.04,0
60719,4,35,1240000,480,60,841.33,1
60720,4,40,960000,456,96,714.4,1
60721,4,52,1170000,216,0,2379.86,1
60722,4,46,1140000,300,12,2324.69,0
60723,4,47,710000,324,48,911.66,1
60724,4,40,1140000,360,0,1818.2,0
60725,4,51,830000,312,84,1610.71,0
60726,4,49,1000000,348,96,1674.64,0
60727,4,47,730000,336,60,1283.83,0
60728,4,39,1510000,420,48,1897.65,0
60729,4,38,1060000,420,36,910.7,1
60730,4,43,1000000,360,36,1102.6,1
60731,4,44,1400000,312,0,1891.66,1
60732,4,57,720000,228,72,1392.44,1
60733,4,50,1410000,324,84,1810.48,1
60734,4,40,1360000,444,84,1061.07,1
60735,4,49,1000000,372,120,1519.22,0
60736,4,49,1120000,348,96,1875.6,0
60737,4,34,970000,480,48,977.57,0
60738,4,46,1320000,288,0,1976.05,1
60739,4,50,1270000,324,84,1630.72,1
60740,4,39,770000,408,36,694.8,1
60741,4,38,1150000,384,0,1146.27,1
60742,4,43,1230000,348,24,2059.81,0
60743,4,48,1400000,300,36,1990.95,1
60744,4,31,970000,588,120,692.27,0
60745,4,46,990000,348,60,1148.29,1
60746,4,33,780000,444,0,895.09,0
60747,4,48,1000000,372,108,1048.22,1
60748,4,38,1470000,384,0,2127.99,0
60749,4,50,1040000,240,0,1911.7,1
60750,4,44,1250000,348,36,1449.86,1
60751,4,45,1250000,324,24,2309.04,0
60752,4,37,1200000,432,36,982.19,1
60753,4,37,1030000,408,12,929.4,1
60754,4,42,1010000,456,120,751.61,1
60755,4,41,1380000,468,120,980.25,1
60756,4,50,1010000,336,96,1776.25,0
60757,4,36,1100000,420,12,945.07,1
60758,4,37,1290000,444,48,1006.45,1
60759,4,38,720000,420,36,904.84,0
60760,4,33,920000,528,84,523.85,1
60761,4,40,1290000,420,60,1108.31,1
60762,4,45,1210000,384,84,1751.61,0
60763,4,41,850000,432,84,695.72,1
60764,4,45,1230000,384,84,1780.57,0
60765,4,43,920000,432,108,1104.42,0
60766,4,43,1060000,432,108,1272.49,0
60767,4,45,1050000,324,24,1348.23,1
60768,4,38,1130000,420,36,1420.1,0
60769,4,35,960000,468,48,681.91,1
60770,4,42,1360000,396,60,1289.49,1
60771,4,42,1100000,420,84,945.07,1
60772,4,45,1060000,420,120,1332.13,0
60773,4,49,1020000,312,60,1378.21,1
60774,4,32,960000,528,72,825.62,0
60775,4,40,1040000,360,0,1146.7,1
60776,4,42,750000,360,24,1196.18,0
60777,4,38,810000,456,72,889.3,0
60778,4,36,750000,504,96,465.41,1
60779,4,44,1110000,360,48,1223.89,1
60780,4,50,1100000,264,24,2605.73,0
60781,4,43,930000,360,36,1483.27,0
60782,4,44,740000,324,12,1366.95,0
60783,4,39,1050000,372,0,1595.18,0
60784,4,40,880000,480,120,597.08,1
60785,4,53,650000,300,96,924.37,1
60786,4,40,880000,384,24,877.14,1
60787,4,42,930000,360,24,1483.27,0
60788,4,46,880000,396,108,1214.49,0
60789,4,50,1170000,264,24,1941.27,1
60790,4,38,890000,456,72,977.14,0
60791,4,49,1470000,276,24,3312.35,0
60792,4,48,1270000,336,72,1549.8,1
60793,4,48,1100000,324,60,1412.43,1
60794,4,36,600000,432,24,720.28,0
60795,4,44,520000,384,72,518.31,1
60796,4,34,1190000,552,120,950.34,0
60797,4,36,740000,528,120,421.36,1
60798,4,44,1080000,312,0,1459.28,1
60799,4,50,960000,300,60,1365.22,1
60800,4,33,710000,504,60,440.59,1
60801,4,49,1090000,324,72,1399.59,1
60802,4,37,1070000,420,24,1344.69,0
60803,4,56,960000,276,108,2163.17,0
60804,4,40,1260000,372,12,1320.76,1
60805,4,45,1110000,300,0,1578.54,1
60806,4,48,1430000,264,0,3387.45,0
60807,4,36,850000,480,72,576.72,1
60808,4,37,880000,492,96,850.99,0
60809,4,40,1020000,456,96,759.05,1
60810,4,32,1010000,504,48,626.75,1
60811,4,42,1060000,432,96,867.6,1
60812,4,34,940000,480,48,637.78,1
60813,4,48,1360000,372,108,2066.14,0
60814,4,34,1100000,540,108,600.64,1
60815,4,46,970000,348,60,1125.09,1
60816,4,39,1180000,468,96,838.18,1
60817,4,40,1090000,384,24,1086.46,1
60818,4,49,1240000,324,72,2290.57,0
60819,4,41,1010000,432,84,1212.46,0
60820,4,45,1170000,408,108,1055.73,1
60821,4,45,860000,420,120,1080.78,0
60822,4,44,1050000,348,36,1758.37,0
60823,4,40,1060000,408,48,1395.56,0
60824,4,28,1630000,504,0,1514.1,0
60825,4,45,1060000,336,36,1864.19,0
60826,4,37,960000,504,108,891.74,0
60827,4,44,940000,432,120,769.38,1
60828,4,38,980000,444,60,764.59,1
60829,4,33,910000,492,48,880,0
60830,4,49,850000,348,96,1423.44,0
60831,4,44,1240000,348,36,2076.55,0
60832,4,45,980000,348,48,1641.15,0
60833,4,41,1160000,432,84,1392.53,0
60834,4,38,1370000,456,72,1504.13,0
60835,4,57,860000,240,84,2249.47,0
60836,4,50,1020000,300,60,1450.55,1
60837,4,43,1230000,420,96,1056.76,1
60838,4,46,980000,372,84,1488.83,0
60839,4,49,870000,348,96,1456.94,0
60840,4,41,1330000,468,120,944.73,1
60841,4,54,980000,192,0,3105.64,0
60842,4,40,930000,384,24,1346.28,0
60843,4,47,1090000,300,24,1550.1,1
60844,4,41,1100000,360,12,1212.86,1
60845,4,37,1360000,420,24,1168.45,1
60846,4,40,860000,456,96,639.98,1
60847,4,41,940000,384,36,1360.76,0
60848,4,54,1270000,216,24,2583.27,1
60849,4,49,1330000,372,120,1394.13,1
60850,4,34,860000,504,72,798.85,0
60851,4,42,850000,432,96,695.72,1
60852,4,37,1580000,396,0,1498.09,1
60853,4,47,960000,396,120,910.23,1
60854,4,29,1060000,576,84,511.06,1
60855,4,39,860000,420,48,1080.78,0
60856,4,29,460000,600,108,315.51,0
60857,4,50,820000,300,60,1166.13,1
60858,4,44,890000,372,60,932.92,1
60859,4,34,1090000,516,84,647.66,1
60860,4,44,1080000,372,60,1132.08,1
60861,4,51,1020000,228,0,2801.13,0
60862,4,39,1270000,432,60,1524.58,0
60863,4,48,710000,300,36,1009.7,1
60864,4,31,480000,576,108,231.43,1
60865,4,40,920000,420,60,1156.19,0
60866,4,44,710000,432,120,581.13,1
60867,4,28,1230000,564,60,618.17,1
60868,4,32,1030000,564,108,792.84,0
60869,4,46,930000,384,96,1346.28,0
60870,4,43,860000,372,48,901.47,1
60871,4,23,810000,672,108,268.75,1
60872,4,38,680000,432,48,816.31,0
60873,4,47,820000,276,0,1292.33,1
60874,4,42,1270000,384,48,1265.88,1
60875,4,39,1150000,396,24,1587.12,0
60876,4,34,1100000,480,48,746.34,1
60877,4,41,1080000,408,60,974.52,1
60878,4,41,840000,456,108,625.1,1
60879,4,55,790000,252,72,1379.82,1
60880,4,35,780000,480,60,786.09,0
60881,4,50,1070000,336,96,1881.77,0
60882,4,49,1110000,288,36,1661.68,1
60883,4,45,1030000,396,96,976.6,1
60884,4,35,1390000,444,24,1084.47,1
60885,4,33,1160000,540,96,961.14,0
60886,4,51,640000,240,12,1176.43,1
60887,4,40,1210000,372,12,1268.35,1
60888,4,37,700000,432,36,840.32,0
60889,4,33,910000,516,72,540.71,1
60890,4,38,1430000,420,36,1228.59,1
60891,4,46,1150000,312,24,2231.71,0
60892,4,41,1350000,420,72,1159.86,1
60893,4,43,1030000,324,0,1322.55,1
60894,4,33,1190000,528,84,677.59,1
60895,4,35,1210000,420,0,1520.64,0
60896,4,33,930000,456,12,692.07,1
60897,4,36,760000,408,0,1000.59,0
60898,4,43,1010000,336,12,1776.25,0
60899,4,38,860000,432,48,703.91,1
60900,4,44,1240000,408,96,1118.89,1
60901,4,48,1010000,300,36,1436.33,1
60902,4,30,1010000,600,120,692.74,0
60903,4,36,990000,528,120,563.71,1
60904,4,49,1150000,300,48,1635.42,1
60905,4,38,1560000,468,84,1108.11,1
60906,4,39,1250000,384,12,1245.94,1
60907,4,40,1090000,456,96,1196.72,0
60908,4,33,890000,468,24,935.74,0
60909,4,49,1120000,336,84,1366.75,1
60910,4,38,810000,396,12,768.01,1
60911,4,32,1460000,480,24,1471.4,0
60912,4,46,800000,384,96,1158.09,0
60913,4,57,1200000,216,60,2440.88,1
60914,4,41,1090000,444,96,1250.83,0
60915,4,63,1100000,180,96,3655.92,0
60916,4,34,840000,540,108,458.67,1
60917,4,46,1280000,348,60,2143.54,0
60918,4,44,1050000,372,60,1100.63,1
60919,4,57,1340000,168,12,3335.99,1
60920,4,46,820000,300,12,1166.13,1
60921,4,44,920000,420,108,1156.19,0
60922,4,52,1030000,288,72,2207.73,0
60923,4,43,880000,396,72,834.38,1
60924,4,39,950000,384,12,946.92,1
60925,4,43,1140000,444,120,1308.21,0
60926,4,34,1020000,492,60,986.38,0
60927,4,49,1180000,300,48,1678.09,1
60928,4,35,1130000,480,60,766.7,1
60929,4,39,1380000,372,0,1446.54,1
60930,4,43,1120000,384,60,1116.36,1
60931,4,44,790000,312,0,1067.44,1
60932,4,51,1190000,240,12,3112.64,0
60933,4,44,1140000,348,36,1909.09,0
60934,4,30,1260000,480,0,854.9,1
60935,4,60,1070000,144,24,4113.1,0
60936,4,39,960000,480,108,651.35,1
60937,4,43,1220000,420,96,1533.2,0
60938,4,50,950000,276,36,1497.21,1
60939,4,43,1210000,384,60,1751.61,0
60940,4,41,810000,360,12,1291.88,0
60941,4,44,870000,408,96,785.03,1
60942,4,36,1130000,444,36,881.62,1
60943,4,38,780000,492,108,754.29,0
60944,4,34,1290000,480,48,875.26,1
60945,4,40,790000,420,60,992.81,0
60946,4,41,770000,444,96,883.61,0
60947,4,37,1050000,432,36,1260.48,0
60948,4,31,1290000,540,72,704.39,1
60949,4,48,950000,288,24,1422.16,1
60950,4,38,840000,468,84,883.17,0
60951,4,39,970000,432,60,793.94,1
60952,4,36,1020000,420,12,876.34,1
60953,4,55,1120000,288,108,2400.63,0
60954,4,50,940000,336,96,1653.15,0
60955,4,39,1050000,444,72,1204.93,0
60956,4,38,1080000,444,60,842.61,1
60957,4,44,1150000,360,48,1834.15,0
60958,4,43,860000,336,12,1512.45,0
60959,4,48,890000,324,60,1142.79,1
60960,4,47,590000,372,96,896.34,0
60961,4,39,650000,420,48,558.45,1
60962,4,34,1330000,456,24,1460.21,0
60963,4,38,920000,504,120,854.59,0
60964,4,33,1200000,444,0,936.24,1
60965,4,33,1230000,468,24,1293.22,0
60966,4,52,1070000,336,120,1305.74,1
60967,4,39,680000,444,72,530.53,1
60968,4,45,800000,360,60,1275.93,0
60969,4,50,1030000,312,72,1391.72,1
60970,4,52,1150000,240,24,2113.9,1
60971,4,50,1210000,360,120,1334.15,1
60972,4,40,730000,420,60,917.41,0
60973,4,50,1210000,300,60,2467.43,0
60974,4,38,1200000,432,48,982.19,1
60975,4,30,1120000,540,60,611.56,1
60976,4,41,1080000,348,0,1808.61,0
60977,4,43,920000,396,72,1269.69,0
60978,4,44,1270000,324,12,2345.99,0
60979,4,47,1160000,348,72,1345.47,1
60980,4,43,980000,336,12,1723.49,0
60981,4,52,1160000,228,12,2243.37,1
60982,4,39,1150000,372,0,1205.45,1
60983,4,47,1230000,300,24,1749.19,1
60984,4,39,1140000,456,84,848.35,1
60985,4,46,1130000,408,120,1487.72,0
60986,4,38,1060000,408,24,956.47,1
60987,4,38,1240000,468,84,880.8,1
60988,4,43,860000,432,108,703.91,1
60989,4,41,780000,372,24,817.61,1
60990,4,49,1360000,300,48,1934.06,1
60991,4,50,610000,360,120,972.9,0
60992,4,41,1260000,468,120,1324.76,0
60993,4,43,860000,348,24,997.5,1
60994,4,40,830000,408,48,1092.75,0
60995,4,36,990000,432,24,1188.46,0
60996,4,43,900000,444,120,1032.79,0
60997,4,36,1200000,480,72,1209.37,0
60998,4,40,990000,384,24,986.79,1
60999,4,35,1230000,456,36,1350.42,0
61000,4,39,910000,420,48,781.83,1
61001,4,46,1160000,336,48,1415.57,1
61002,4,36,1170000,528,120,1006.23,0
61003,4,36,890000,516,108,795.07,0
61004,4,40,780000,408,48,703.82,1
61005,4,38,950000,444,60,1090.17,0
61006,4,47,700000,336,60,1231.07,0
61007,4,44,890000,372,60,932.92,1
61008,4,57,1130000,156,0,4135.91,0
61009,4,37,1160000,516,120,1036.27,0
61010,4,40,1220000,372,12,1853.44,0
61011,4,41,1040000,372,24,1579.99,0
61012,4,40,890000,384,24,887.11,1
61013,4,44,1080000,396,84,1490.51,0
61014,4,42,920000,432,96,753.02,1
61015,4,41,1320000,348,0,2210.52,0
61016,4,37,1400000,420,24,1759.41,0
61017,4,43,1320000,336,12,2321.44,0
61018,4,48,1080000,384,120,1076.49,1
61019,4,39,1020000,492,120,986.38,0
61020,4,41,1220000,444,96,1400.01,0
61021,4,42,1460000,360,24,2328.57,0
61022,4,52,1030000,312,96,1391.72,1
61023,4,39,1150000,456,84,855.79,1
61024,4,30,930000,492,12,899.34,0
61025,4,40,850000,480,120,856.63,0
61026,4,44,810000,360,48,893.11,1
61027,4,46,1260000,288,0,2700.71,0
61028,4,34,1340000,540,108,1110.28,0
61029,4,40,1160000,408,48,1527.21,0
61030,4,48,1130000,324,60,2087.38,0
61031,4,46,1090000,384,96,1577.9,0
61032,4,40,1170000,444,84,912.83,1
61033,4,37,1190000,504,108,738.45,1
61034,4,26,1290000,552,24,675.73,1
61035,4,31,890000,504,36,552.28,1
61036,4,37,740000,516,120,439.69,1
61037,4,35,1100000,444,24,858.22,1
61038,4,45,1250000,324,24,2309.04,0
61039,4,44,910000,408,96,1198.07,0
61040,4,48,1090000,348,84,1825.36,0
61041,4,44,1200000,408,96,1579.87,0
61042,4,45,1130000,420,120,970.84,1
61043,4,40,840000,432,72,1008.39,0
61044,4,47,980000,348,72,1641.15,0
61045,4,45,670000,300,0,1366.26,0
61046,4,43,820000,444,120,639.76,1
61047,4,31,1280000,492,24,830.23,1
61048,4,35,1280000,456,36,1405.32,0
61049,4,49,940000,324,72,1206.99,1
61050,4,39,950000,396,24,900.75,1
61051,4,40,1230000,384,24,1226.01,1
61052,4,42,1110000,360,24,1223.89,1
61053,4,33,640000,516,72,380.28,1
61054,4,35,1260000,420,0,1583.47,0
61055,4,38,1010000,408,24,1329.73,0
61056,4,47,900000,336,60,1098.28,1
61057,4,40,610000,420,60,524.08,1
61058,4,45,1020000,336,36,1244.72,1
61059,4,38,1000000,444,60,1147.55,0
61060,4,46,1040000,384,96,1036.62,1
61061,4,46,1350000,348,60,1565.85,1
61062,4,43,1010000,324,0,1865.71,0
61063,4,40,990000,360,0,1091.57,1
61064,4,52,1130000,324,108,1450.95,1
61065,4,43,510000,384,60,738.28,0
61066,4,38,1070000,468,84,760.05,1
61067,4,41,1080000,396,48,1490.51,0
61068,4,41,1210000,348,0,1403.46,1
61069,4,40,1110000,480,120,753.13,1
61070,4,39,810000,396,24,768.01,1
61071,4,40,1180000,432,72,1416.54,0
61072,4,41,1010000,396,48,957.64,1
61073,4,46,1060000,312,24,2057.05,0
61074,4,38,980000,480,96,987.65,0
61075,4,45,1110000,420,120,953.66,1
61076,4,50,1010000,348,108,1691.38,0
61077,4,41,1070000,396,48,1014.53,1
61078,4,42,1050000,408,72,947.45,1
61079,4,43,1360000,336,12,2391.79,0
61080,4,36,1290000,444,36,1480.34,0
61081,4,44,1300000,420,108,1633.74,0
61082,4,39,960000,444,72,1101.65,0
61083,4,43,1140000,360,36,1256.96,1
61084,4,40,840000,420,60,1055.65,0
61085,4,43,960000,420,96,824.79,1
61086,4,40,1610000,384,24,1604.77,1
61087,4,55,810000,180,0,1916.48,1
61088,4,39,1070000,372,0,1121.6,1
61089,4,33,1260000,444,0,1445.91,0
61090,4,36,820000,420,12,704.51,1
61091,4,49,1210000,360,108,1334.15,1
61092,4,36,990000,408,0,893.31,1
61093,4,41,1330000,444,96,1526.24,0
61094,4,36,1320000,420,12,1658.88,0
61095,4,39,1140000,408,36,1500.88,0
61096,4,42,1520000,396,60,2097.76,0
61097,4,48,1190000,312,48,2309.33,0
61098,4,50,650000,300,60,924.37,1
61099,4,49,1120000,264,12,2653.11,0
61100,4,52,1110000,264,48,1841.71,1
61101,4,53,930000,276,72,1465.69,1
61102,4,46,940000,372,84,985.33,1
61103,4,45,770000,396,96,1062.68,0
61104,4,53,950000,312,108,1283.63,1
61105,4,51,870000,336,108,1530.04,0
61106,4,37,1130000,516,120,1009.47,0
61107,4,35,900000,540,120,745.71,0
61108,4,41,1110000,420,72,1394.96,0
61109,4,43,1460000,432,108,1195,1
61110,4,33,800000,456,12,878.32,0
61111,4,47,850000,336,60,1494.87,0
61112,4,49,1200000,336,84,1464.38,1
61113,4,29,1440000,612,120,947.41,0
61114,4,39,1260000,492,120,817.26,1
61115,4,37,1200000,456,60,893,1
61116,4,38,1190000,504,120,1105.39,0
61117,4,40,830000,444,84,952.47,0
61118,4,42,920000,432,96,753.02,1
61119,4,37,1140000,432,36,1368.52,0
61120,4,36,830000,408,0,1092.75,0
61121,4,45,1190000,396,96,1128.31,1
61122,4,48,1120000,336,72,1969.71,0
61123,4,49,1010000,360,108,1610.86,0
61124,4,42,900000,408,72,1184.91,0
61125,4,46,1160000,360,72,1850.1,0
61126,4,36,1340000,504,96,1244.72,0
61127,4,45,840000,372,72,880.5,1
61128,4,35,1070000,468,48,1125,0
61129,4,31,1160000,588,120,536.25,1
61130,4,38,890000,456,72,662.31,1
61131,4,39,840000,456,84,625.1,1
61132,4,30,860000,504,24,798.85,0
61133,4,43,1130000,324,0,2087.38,0
61134,4,42,1080000,336,0,1899.36,0
61135,4,34,1060000,480,48,719.2,1
61136,4,40,960000,480,120,651.35,1
61137,4,35,1360000,492,72,882.12,1
61138,4,51,920000,228,0,1779.23,1
61139,4,53,1220000,240,36,2242.57,1
61140,4,46,970000,288,0,1452.1,1
61141,4,49,840000,372,120,1276.14,0
61142,4,43,1020000,444,120,795.8,1
61143,4,49,1030000,312,60,1391.72,1
61144,4,40,1040000,372,12,1579.99,0
61145,4,38,900000,492,108,870.33,0
61146,4,40,1030000,480,120,698.85,1
61147,4,41,890000,432,84,728.46,1
61148,4,37,1220000,444,48,951.84,1
61149,4,38,1180000,408,24,1064.75,1
61150,4,34,1100000,528,96,626.34,1
61151,4,40,990000,360,0,1578.96,0
61152,4,36,1140000,480,72,773.48,1
61153,4,38,1560000,504,120,1449.08,0
61154,4,44,1240000,348,36,1438.26,1
61155,4,37,1060000,432,36,1272.49,0
61156,4,46,870000,288,0,1864.78,0
61157,4,38,1150000,504,120,1068.23,0
61158,4,36,1210000,444,36,944.04,1
61159,4,45,1300000,312,12,2522.8,0
61160,4,50,1100000,348,108,1842.1,0
61161,4,47,970000,312,36,1882.4,0
61162,4,39,870000,420,48,747.46,1
61163,4,39,1320000,396,24,1251.57,1
61164,4,42,1240000,444,108,967.44,1
61165,4,39,990000,432,60,810.31,1
61166,4,44,960000,396,84,1324.9,0
61167,4,43,940000,444,120,733.38,1
61168,4,35,1010000,528,108,575.1,1
61169,4,35,1150000,432,12,941.27,1
61170,4,41,1260000,396,48,1194.68,1
61171,4,43,840000,324,0,1078.58,1
61172,4,41,1510000,348,0,1751.43,1
61173,4,51,830000,252,24,1449.68,1
61174,4,45,1150000,300,0,1635.42,1
61175,4,48,930000,312,48,1804.77,0
61176,4,35,1130000,492,72,1092.75,0
61177,4,33,1280000,564,120,985.27,0
61178,4,34,1190000,504,72,1105.39,0
61179,4,37,1090000,492,96,706.99,1
61180,4,51,1020000,312,84,1378.21,1
61181,4,44,1300000,420,108,1116.9,1
61182,4,36,1040000,432,24,851.23,1
61183,4,49,1050000,300,48,1493.21,1
61184,4,33,1300000,456,12,967.42,1
61185,4,39,1120000,456,84,833.47,1
61186,4,41,950000,444,96,1090.17,0
61187,4,46,1250000,348,60,2093.3,0
61188,4,43,920000,324,0,1181.31,1
61189,4,40,1100000,372,12,1153.04,1
61190,4,44,700000,384,72,1013.33,0
61191,4,38,1200000,432,48,982.19,1
61192,4,47,1120000,300,24,1592.76,1
61193,4,41,1170000,420,72,1005.21,1
61194,4,40,1000000,408,48,1316.56,0
61195,4,42,1220000,336,0,1488.78,1
61196,4,34,1080000,468,36,767.15,1
61197,4,41,1110000,444,96,1273.78,0
61198,4,41,710000,456,108,779.51,0
61199,4,33,870000,468,24,914.72,0
61200,4,47,720000,348,72,835.12,1
61201,4,48,1220000,300,36,1734.97,1
61202,4,43,1340000,420,96,1684.01,0
61203,4,38,980000,396,12,929.19,1
61204,4,25,1130000,540,0,936.28,0
61205,4,36,1160000,528,120,660.51,1
61206,4,40,920000,396,36,872.3,1
61207,4,46,1050000,312,24,2037.65,0
61208,4,51,1050000,252,24,1833.93,1
61209,4,44,980000,384,72,1418.66,0
61210,4,45,1240000,336,36,2180.75,0
61211,4,42,730000,408,72,961.09,0
61212,4,50,860000,252,12,2141.2,0
61213,4,35,920000,492,72,596.73,1
61214,4,48,1140000,288,24,1706.59,1
61215,4,45,970000,348,48,1125.09,1
61216,4,46,1310000,408,120,1724.7,0
61217,4,38,970000,408,24,875.26,1
61218,4,44,1200000,312,0,1621.43,1
61219,4,33,1250000,504,60,775.68,1
61220,4,46,950000,288,0,1422.16,1
61221,4,34,890000,444,12,1021.32,0
61222,4,49,910000,348,96,1055.5,1
61223,4,37,1030000,516,120,612.01,1
61224,4,47,900000,336,60,1098.28,1
61225,4,46,1020000,408,120,920.38,1
61226,4,38,890000,420,36,1118.48,0
61227,4,36,1420000,408,0,1281.31,1
61228,4,43,760000,408,84,685.77,1
61229,4,51,1100000,240,12,2877.23,0
61230,4,45,830000,384,84,1201.52,0
61231,4,46,1050000,348,60,1217.88,1
61232,4,51,1180000,276,48,2658.9,0
61233,4,42,870000,360,24,1387.57,0
61234,4,40,1330000,432,72,1596.61,0
61235,4,40,940000,372,12,985.33,1
61236,4,46,1130000,408,120,1487.72,0
61237,4,45,1240000,300,0,2528.61,0
61238,4,42,820000,444,108,639.76,1
61239,4,35,1040000,492,72,674.56,1
61240,4,45,1280000,360,60,1411.33,1
61241,4,38,1270000,432,48,1039.49,1
61242,4,49,1200000,372,120,1257.86,1
61243,4,43,960000,408,84,866.24,1
61244,4,51,1030000,276,48,1623.29,1
61245,4,47,970000,312,36,1310.65,1
61246,4,46,980000,408,120,884.29,1
61247,4,42,670000,444,108,522.73,1
61248,4,46,1210000,384,96,1206.07,1
61249,4,36,1130000,528,120,643.42,1
61250,4,34,1130000,456,24,1240.63,0
61251,4,56,1000000,180,12,2366.03,1
61252,4,41,1090000,384,36,1086.46,1
61253,4,49,1170000,264,12,1941.27,1
61254,4,47,1070000,372,96,1625.56,0
61255,4,47,1170000,288,12,2507.81,0
61256,4,44,1300000,384,72,1295.78,1
61257,4,50,1160000,312,72,1567.38,1
61258,4,37,860000,492,96,557.81,1
61259,4,33,1140000,504,60,707.42,1
61260,4,47,1050000,276,0,1654.81,1
61261,4,40,1310000,468,108,1377.33,0
61262,4,57,840000,156,0,2201.22,1
61263,4,31,1410000,468,0,1482.47,0
61264,4,46,1380000,348,60,2311,0
61265,4,44,820000,360,48,1307.83,0
61266,4,41,980000,408,60,884.29,1
61267,4,39,830000,468,96,589.57,1
61268,4,44,990000,360,48,1091.57,1
61269,4,38,970000,504,120,601.93,1
61270,4,41,690000,432,84,828.32,0
61271,4,38,1370000,456,72,1019.51,1
61272,4,43,1300000,432,108,1064.04,1
61273,4,49,1130000,324,72,2087.38,0
61274,4,51,860000,288,60,1287.42,1
61275,4,45,780000,360,60,1244.03,0
61276,4,38,900000,420,36,773.24,1
61277,4,41,920000,348,0,1540.67,0
61278,4,52,1420000,312,96,2755.68,0
61279,4,41,1240000,444,96,967.44,1
61280,4,36,890000,492,84,860.66,0
61281,4,57,1010000,276,120,1591.77,1
61282,4,42,1290000,456,120,1416.3,0
61283,4,43,970000,336,12,1183.71,1
61284,4,39,1300000,444,72,1491.81,0
61285,4,49,790000,252,0,1379.82,1
61286,4,49,1450000,372,120,2202.86,0
61287,4,41,880000,468,120,925.23,0
61288,4,50,1240000,348,108,1438.26,1
61289,4,49,960000,252,0,2390.18,0
61290,4,45,1530000,300,0,3119.97,0
61291,4,40,1080000,396,36,1024.01,1
61292,4,54,1430000,192,0,3216.61,1
61293,4,40,1240000,372,12,1299.79,1
61294,4,32,1310000,552,96,686.21,1
61295,4,35,1340000,540,120,731.69,1
61296,4,41,1070000,420,72,1344.69,0
61297,4,47,1230000,396,120,1166.23,1
61298,4,49,1130000,360,108,1802.25,0
61299,4,37,1010000,420,24,867.75,1
61300,4,36,770000,432,24,924.35,0
61301,4,47,1170000,396,120,1614.72,0
61302,4,41,1080000,396,48,1490.51,0
61303,4,49,980000,276,24,1544.49,1
61304,4,40,1060000,432,72,1272.49,0
61305,4,43,930000,360,36,1483.27,0
61306,4,43,1040000,384,60,1036.62,1
61307,4,38,1160000,408,24,1046.71,1
61308,4,47,760000,300,24,1080.8,1
61309,4,44,1460000,420,108,1834.82,0
61310,4,44,1210000,408,96,1593.04,0
61311,4,44,890000,384,72,887.11,1
61312,4,44,580000,420,108,498.31,1
61313,4,52,950000,288,72,1422.16,1
61314,4,42,980000,360,24,1080.55,1
61315,4,44,1240000,336,24,1513.19,1
61316,4,50,940000,312,72,1270.12,1
61317,4,53,1140000,228,24,3130.68,0
61318,4,42,1090000,420,84,936.48,1
61319,4,43,910000,372,48,1382.49,0
61320,4,42,1050000,456,120,781.37,1
61321,4,48,1080000,384,120,1076.49,1
61322,4,40,1120000,408,48,1010.61,1
61323,4,43,900000,348,24,1507.17,0
61324,4,36,1000000,468,60,1051.4,0
61325,4,40,1240000,456,96,1361.4,0
61326,4,34,980000,528,96,842.82,0
61327,4,37,950000,516,120,564.47,1
61328,4,32,950000,564,108,731.26,0
